participant;item;rt;region;type2;add;final_rt
27;14;1225;de1;subject relative;283.498516533555;1508.49851653355
27;15;1298;de1;subject relative;284.892531939552;1582.89253193955
27;16;1234;de1;object relative;279.525900953138;1513.52590095314
28;1;598;de1;object relative;280.99117544505;878.99117544505
28;2;2903;de1;subject relative;281.440510485072;3184.44051048507
28;3;840;de1;object relative;277.909501314523;1117.90950131452
28;4;838;de1;subject relative;281.348533787594;1119.34853378759
28;5;1837;de1;object relative;289.198226388381;2126.19822638838
28;6;1197;de1;subject relative;281.774155011514;1478.77415501151
28;7;477;de1;object relative;274.075093207815;751.075093207815
28;8;1343;de1;subject relative;277.677153936434;1620.67715393643
28;9;639;de1;object relative;278.884634021799;917.884634021799
28;10;4263;de1;subject relative;278.735820249014;4541.73582024901
28;11;962;de1;object relative;271.912205105262;1233.91220510526
28;13;617;de1;object relative;285.955915636816;902.955915636816
28;14;1155;de1;subject relative;282.065467114786;1437.06546711479
28;15;449;de1;object relative;276.223746282952;725.223746282952
28;16;924;de1;subject relative;283.419321906818;1207.41932190682
29;1;858;de1;subject relative;277.140714870988;1135.14071487099
29;2;224;de1;object relative;271.900625813137;495.900625813137
29;3;1100;de1;subject relative;275.094109903587;1375.09410990359
29;4;93;de1;object relative;286.996017208619;379.996017208619
29;5;1004;de1;subject relative;283.55806467652;1287.55806467652
29;6;98;de1;object relative;286.800172119685;384.800172119685
29;7;832;de1;subject relative;270.206517700815;1102.20651770081
29;8;268;de1;object relative;280.031002041537;548.031002041537
29;9;805;de1;subject relative;289.396796789552;1094.39679678955
29;10;228;de1;object relative;284.728922597417;512.728922597417
29;11;984;de1;subject relative;281.294804718628;1265.29480471863
29;13;953;de1;subject relative;282.598251445832;1235.59825144583
29;14;168;de1;object relative;273.221017055606;441.221017055606
29;15;827;de1;subject relative;287.055213723586;1114.05521372359
29;16;181;de1;object relative;278.883098924133;459.883098924133
30;1;215;de1;object relative;283.8548249446;498.8548249446
30;2;1295;de1;subject relative;276.654639466451;1571.65463946645
30;3;442;de1;object relative;276.701627911206;718.701627911206
30;4;883;de1;subject relative;278.645396505348;1161.64539650535
30;5;614;de1;object relative;279.807434907565;893.807434907565
30;6;1034;de1;subject relative;287.29981776151;1321.29981776151
30;7;307;de1;object relative;278.361782898503;585.361782898503
30;8;1052;de1;subject relative;274.021735651424;1326.02173565142
30;9;133;de1;object relative;280.402685000553;413.402685000553
30;10;861;de1;subject relative;275.364631850391;1136.36463185039
30;11;325;de1;object relative;274.486406869507;599.486406869507
30;13;339;de1;object relative;275.471334908652;614.471334908652
30;14;852;de1;subject relative;280.836917821833;1132.83691782183
30;15;842;de1;object relative;274.73776510466;1116.73776510466
30;16;1014;de1;subject relative;273.61614377003;1287.61614377003
31;1;904;de1;subject relative;283.927564129146;1187.92756412915
31;2;1060;de1;object relative;278.786840113454;1338.78684011345
31;3;809;de1;subject relative;276.209423507279;1085.20942350728
31;4;272;de1;object relative;273.09586736893;545.09586736893
31;5;984;de1;subject relative;283.085881995272;1267.08588199527
31;6;515;de1;object relative;275.47535134384;790.47535134384
31;7;815;de1;subject relative;267.858596597241;1082.85859659724
31;8;21;de1;object relative;280.725278868217;301.725278868217
31;9;666;de1;subject relative;282.560167191668;948.560167191668
31;10;530;de1;object relative;284.863108866361;814.863108866361
31;11;985;de1;subject relative;278.700100856385;1263.70010085639
31;13;875;de1;subject relative;269.716693943136;1144.71669394314
31;14;240;de1;object relative;287.304368546767;527.304368546766
31;15;907;de1;subject relative;284.428045354591;1191.42804535459
31;16;551;de1;object relative;278.355202280845;829.355202280845
32;1;354;de1;object relative;279.164800307753;633.164800307753
32;2;874;de1;subject relative;271.750204121487;1145.75020412149
32;3;857;de1;object relative;276.838364739982;1133.83836473998
32;4;639;de1;subject relative;278.28455350588;917.28455350588
32;5;475;de1;object relative;276.737853046969;751.737853046969
32;6;1290;de1;subject relative;288.42500032153;1578.42500032153
32;7;638;de1;object relative;277.266790017316;915.266790017316
32;8;1367;de1;subject relative;282.314399608192;1649.31439960819
32;9;421;de1;object relative;277.266747709302;698.266747709302
32;10;1524;de1;subject relative;280.334580518291;1804.33458051829
32;11;370;de1;object relative;278.104144163486;648.104144163486
32;13;173;de1;object relative;292.295882258751;465.295882258751
32;14;981;de1;subject relative;278.535601533743;1259.53560153374
32;15;324;de1;object relative;285.572810213667;609.572810213667
32;16;1130;de1;subject relative;272.286804168972;1402.28680416897
33;1;982;de1;subject relative;283.775422033809;1265.77542203381
33;2;293;de1;object relative;285.520656673054;578.520656673054
33;3;1107;de1;subject relative;274.380594825891;1381.38059482589
33;4;277;de1;object relative;279.374003742546;556.374003742546
33;5;906;de1;subject relative;289.246363142597;1195.2463631426
33;6;205;de1;object relative;277.061389235132;482.061389235132
33;7;924;de1;subject relative;279.718874172341;1203.71887417234
33;8;332;de1;object relative;277.854864101424;609.854864101424
33;9;1088;de1;subject relative;282.427981204875;1370.42798120488
33;10;683;de1;object relative;287.190568438432;970.190568438432
33;11;900;de1;subject relative;287.685754021417;1187.68575402142
33;13;753;de1;subject relative;279.524592905992;1032.52459290599
33;14;275;de1;object relative;278.166160079084;553.166160079084
33;15;1064;de1;subject relative;283.016066072881;1347.01606607288
33;16;373;de1;object relative;276.487440059793;649.487440059793
34;1;912;de1;object relative;280.701894121906;1192.70189412191
34;2;1413;de1;subject relative;284.679492560141;1697.67949256014
34;3;1510;de1;object relative;279.610269053755;1789.61026905376
34;4;1139;de1;subject relative;280.526637228382;1419.52663722838
34;5;1912;de1;object relative;286.959031703452;2198.95903170345
34;6;1247;de1;subject relative;273.23342761716;1520.23342761716
34;7;328;de1;object relative;275.172164613763;603.172164613763
34;8;1181;de1;subject relative;282.856019046537;1463.85601904654
34;9;860;de1;object relative;277.611610219482;1137.61161021948
34;10;2044;de1;subject relative;280.410143094467;2324.41014309447
34;11;1553;de1;object relative;281.323563797698;1834.3235637977
34;13;359;de1;object relative;281.281538935047;640.281538935047
34;14;1581;de1;subject relative;277.824343668212;1858.82434366821
34;15;1574;de1;object relative;276.645321965702;1850.6453219657
34;16;907;de1;subject relative;285.161708138212;1192.16170813821
35;1;1878;de1;subject relative;282.704975637957;2160.70497563796
35;2;721;de1;object relative;283.05007399339;1004.05007399339
35;3;1728;de1;subject relative;265.884070201952;1993.88407020195
35;4;656;de1;object relative;278.359342443361;934.359342443361
35;5;1250;de1;subject relative;281.667695286186;1531.66769528619
35;6;534;de1;object relative;274.523128764176;808.523128764176
35;7;1107;de1;subject relative;275.884725310966;1382.88472531097
35;8;520;de1;object relative;279.750380087965;799.750380087965
35;9;1323;de1;subject relative;286.939966438095;1609.9399664381
35;10;621;de1;object relative;276.748397466485;897.748397466485
35;11;1066;de1;subject relative;280.168107272897;1346.1681072729
35;13;1060;de1;subject relative;270.40773251186;1330.40773251186
35;14;800;de1;object relative;278.927742980594;1078.92774298059
35;15;964;de1;subject relative;280.466612052512;1244.46661205251
35;16;421;de1;object relative;287.335156905146;708.335156905146
36;1;406;de1;object relative;285.238324666978;691.238324666978
36;2;1665;de1;subject relative;287.368963217349;1952.36896321735
36;3;396;de1;object relative;283.966907741505;679.966907741505
36;4;703;de1;subject relative;280.120187950619;983.120187950619
36;5;984;de1;object relative;284.107239611987;1268.10723961199
36;6;858;de1;subject relative;286.780522661615;1144.78052266162
36;7;217;de1;object relative;289.774441185361;506.774441185361
36;8;900;de1;subject relative;283.571783981607;1183.57178398161
36;9;519;de1;object relative;280.287047282012;799.287047282012
36;10;806;de1;subject relative;287.670234516035;1093.67023451604
36;11;643;de1;object relative;278.388742290054;921.388742290054
36;13;855;de1;object relative;273.642304319881;1128.64230431988
36;14;991;de1;subject relative;290.681323881521;1281.68132388152
36;15;459;de1;object relative;283.659224393091;742.659224393091
36;16;1065;de1;subject relative;275.741490042843;1340.74149004284
37;1;1677;de1;subject relative;279.348734243535;1956.34873424354
37;2;1466;de1;object relative;286.491053355017;1752.49105335502
37;3;1713;de1;subject relative;277.772301584243;1990.77230158424
37;4;845;de1;object relative;284.635351858959;1129.63535185896
37;5;1750;de1;subject relative;287.325125163118;2037.32512516312
37;6;1274;de1;object relative;284.550027157494;1558.55002715749
37;7;1834;de1;subject relative;285.0956875032;2119.0956875032
37;8;1259;de1;object relative;275.96397337277;1534.96397337277
37;9;1456;de1;subject relative;279.245251528518;1735.24525152852
37;10;969;de1;object relative;279.70048060386;1248.70048060386
37;11;1695;de1;subject relative;287.117876401137;1982.11787640114
37;13;1356;de1;subject relative;283.434792122173;1639.43479212217
37;14;2032;de1;object relative;282.88132958812;2314.88132958812
37;15;1412;de1;subject relative;276.010736534108;1688.01073653411
37;16;1091;de1;object relative;283.237755812483;1374.23775581248
38;1;911;de1;subject relative;283.116768156001;1194.116768156
38;2;330;de1;object relative;283.672507699958;613.672507699958
38;3;893;de1;subject relative;288.021271270015;1181.02127127001
38;4;359;de1;object relative;278.221772464124;637.221772464124
38;5;757;de1;subject relative;273.578920548834;1030.57892054883
38;6;276;de1;object relative;288.289014787257;564.289014787257
38;7;1026;de1;subject relative;275.650781401212;1301.65078140121
38;8;797;de1;object relative;285.561771656784;1082.56177165678
38;9;1080;de1;subject relative;281.540067552569;1361.54006755257
38;10;1209;de1;object relative;277.745555392018;1486.74555539202
38;11;1017;de1;subject relative;289.00191662188;1306.00191662188
38;13;950;de1;subject relative;286.061286188821;1236.06128618882
38;14;827;de1;object relative;284.929358375494;1111.92935837549
38;15;1052;de1;subject relative;279.246941555027;1331.24694155503
38;16;288;de1;object relative;269.284252644631;557.284252644631
39;1;2040;de1;subject relative;277.295962169484;2317.29596216948
39;2;2052;de1;object relative;278.383480476939;2330.38348047694
39;3;1220;de1;subject relative;278.353307012547;1498.35330701255
39;4;631;de1;object relative;286.715772102309;917.71577210231
39;5;1321;de1;subject relative;286.573755057764;1607.57375505776
39;6;1460;de1;object relative;267.483204391128;1727.48320439113
39;7;1000;de1;subject relative;275.361543726299;1275.3615437263
39;8;203;de1;object relative;278.638339712844;481.638339712844
39;9;4266;de1;subject relative;274.908182090871;4540.90818209087
39;10;1192;de1;object relative;281.013295172816;1473.01329517282
39;11;3371;de1;subject relative;282.398321684902;3653.3983216849
39;13;1001;de1;subject relative;277.833235202761;1278.83323520276
39;14;284;de1;object relative;272.061236802761;556.061236802761
39;15;851;de1;subject relative;281.745643944125;1132.74564394412
39;16;589;de1;object relative;280.27535804249;869.27535804249
40;1;1010;de1;object relative;267.687786367153;1277.68778636715
40;2;1161;de1;subject relative;288.476728768277;1449.47672876828
40;3;735;de1;object relative;279.221508421039;1014.22150842104
40;4;1519;de1;subject relative;270.992085830156;1789.99208583016
40;5;354;de1;object relative;276.822116659588;630.822116659588
40;6;839;de1;subject relative;280.914029479403;1119.9140294794
40;7;341;de1;object relative;283.544171856832;624.544171856832
40;8;1117;de1;subject relative;269.67864985252;1386.67864985252
40;9;818;de1;object relative;282.283814331119;1100.28381433112
40;10;952;de1;subject relative;275.040330406447;1227.04033040645
40;11;398;de1;object relative;278.710818703912;676.710818703912
40;13;316;de1;object relative;273.066742901773;589.066742901773
40;14;846;de1;subject relative;282.571569845701;1128.5715698457
40;15;792;de1;object relative;286.261733223975;1078.26173322397
40;16;918;de1;subject relative;286.619085290862;1204.61908529086
1;1;483;dehnoun;object relative;255.758677865598;738.758677865598
1;2;1461;dehnoun;subject relative;251.036477148699;1712.0364771487
1;3;691;dehnoun;object relative;256.411993422399;947.411993422399
1;4;548;dehnoun;subject relative;248.006121016172;796.006121016172
1;5;917;dehnoun;object relative;243.422770454694;1160.42277045469
1;6;1421;dehnoun;subject relative;254.236763129143;1675.23676312914
1;7;620;dehnoun;object relative;240.784844102749;860.784844102749
